,codigo_pedido,codigo_cliente,data_nascimento_cliente,data_pedido,data,flg_bf,compras_bf
18888,44f82125199d4185d89bff64df29edad,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18889,77c3bedf4a8fb7fc649589357158f5b9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18890,dca16f2c9b6e1adb0c2ebfc4c6644bef,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18891,2a9ea02e79ab87a4898e537249d0d3e3,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18892,b7890a1fec0169bdc5dba938488c2b0b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18893,9a42e4176c7770eebc8dacc110ee19b2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18894,c98ef8ee17a0b9eaa98de51e34ecd2da,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18895,78ac46b4145c0ab525c8d3762b27a13d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18896,ff566df170a8055eb89a16a873813b5b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18897,854702e627333309a950cd0f41f18832,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18898,dd1f6d29df7b6ddf0e1f0dbb3e973e39,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18899,1414e24641c23929749308baa09d23e2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18900,30ed2d8f0c96e511ba629dd711936e53,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18901,2e06e8f952dbfe03f8c229ff04a4d5d5,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18902,21892a9cac18c4aed9aa69fe39c15ecc,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18903,3c0c228ad037587dae70aa781498de3f,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18904,e640524b054090bf6e3b3347e68ecc5a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18905,cc3967f0f7a56ded96290e6a1a480f02,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18906,ee1f43b460b39327d97154b4f6a9bf63,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18907,4abf51469480cb8bdd9c7a8440189cdf,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18908,17243b6bd1391e50d532183514c1c17c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18909,dd389f6d00341301b12c0be251be3c1c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18910,7abdd6a95d59f87bac19a91c6aa09094,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18911,a6cceb88284df9e3b054ad0e9f0d4413,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18912,8ea77d66bda1e3410744ab1dc6ce9a64,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18913,76f8624458c2424a5d9e6b15979c3a04,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18914,53c8c0102643604630eb30baf955eb5c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18915,0cf2ca260a32b9778037f30f367f6073,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18916,93a2c2f1760a9b148b229df3fe8d7712,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18917,561f83008ff9d9ef2fd0bcaf5513b7c6,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18918,6e3c4a6802b42b9144523806cae69016,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18919,bebb52e5a38d4ccd410ccb17c1d0c610,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18920,b082a3bcaca307509696345b84508abe,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18921,f985cf2af4ff27cd10175460e849e60c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18922,ce857b31f7c745c3feeb38ffe46565c5,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18923,8d8cef197d3b223b08e041ee5c72c1d6,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18924,9d7d2549c1e4729c0eeb129dc8efd471,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18925,0a2c772fe5b111aab7577ef547f4ec19,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18926,115365c9f4d40061f15b7bb1c8a0f5e0,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18927,e647103aa79591301bf0158abfb5d3ec,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18928,71bf44671b2c8aa9de6b588f6345e691,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18929,e9b144510076e3b6fe04f456004919e9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18930,03b3cc254388979268085d1d0ebdf92a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18931,c39981f45d50bd7d709b722a27894f94,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18932,a48ef48e047b66b99f22688f96161e50,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18933,61f091ee51f5b5387da22ebb4aab8925,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18934,80f706d18a3e97d97f205cda0f246d87,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18935,250d9ef925df3011d85d57b947715ec9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18936,8dfcf5076db47341767fb6c193d47360,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18937,ce9edc1a20c972dc05e11c024f2dab2c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18938,da8f2a5c6de19ba08df8672f5ae619e1,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18939,ee23ecd2b5de8958670cb600457a6860,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18940,bd50b5ae98155fb6b77a29a8558281f2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18941,6acbb798bf7a2a38128830542e715762,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18942,13763dbcda1f8f944c9fbf9ec40877a4,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18943,6bf91f5550e2dcc26a1855a4da412bc1,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18944,88a0fdcaab1e9b27bca8814af40879b3,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18945,d300a0d87280f1ca9077e5280cbdb39c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18946,1ac0f5bd1d964117f21fed9bcd51a842,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18947,0341b4897883ef87aadc472aa98a14de,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18948,5f146230fc672325bd354787fdbd06c5,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18949,4be578ac23ced6a3ece39b027c036e94,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18950,d99bc21639415638534ccd772add1718,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18951,d32cd27fffaa44b5235cfe7bee818dd8,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18952,3f5b432b0db552ab59be4afe0209c62b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18953,a6a7f89c4bfc9e7b9322353b524e393d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18954,68a6e440e016be18c376705f69118f69,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18955,999a8d60766befd6e882c861fd409153,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18956,130925a2a1bd30b7f5a0ea188bb9d619,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18957,8fbe80782baf87e2dea54380fbb6b359,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18958,7ed0277ee067bd024e357084a2620b1b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18959,263854ec96a00bfbdf374d3f4845bf30,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18960,fd75c8251cc90e24232ab9e95e896ca9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18961,402fd4b3bfd383b6c5460788c2f6b395,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18962,5aedacf869d1d98ca2f0fc547cbd9061,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18963,bdf8ce6713d028be77a61967ebd4c694,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18964,97dd989dd00853c84799ece5dead5ace,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18965,d5a02db94aa50ab76f1de4a12b3f8e3a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18966,317fc7dae35b478f6c0f858e7855fc11,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18967,d631f311e426743be6c80b3a565aad00,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18968,a7442e94a329013d1b4ad849168d2510,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18969,f129bf27437ff8c54d66029af96a914c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18970,744d9a1a6caf8a0a42722d86ab19e308,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18971,c9bebc78dd6ffc0cace1ca675a6024d4,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18972,82eab293aff3d0a786856d7cb57c4cab,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18973,d9f6cfd7c53886d3a15addc464114cb4,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18974,2fbea76a4e0c3e46d63fdaa4441af719,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18975,b67b2cda114973f15c614b97c549f377,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18976,6beef60ad62be5fef496c371db58a878,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18977,e056ea18feb46122cb53ba2b622c03a1,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18978,05a7b030685d5aa629144d3b1f632eec,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18979,5f720c7ea335b16d85753c1d8a1fe44e,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18980,eb50ab41b9a3ea6d46ef26e173693e07,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18981,ea8d66dba750c6d5754b92ba709afc58,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18982,b31deb3759c726c83adc4173f57f6b1f,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18983,13901cd894eb8d5dabceed84a758bc83,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18984,fd41c2358e77c73e4dd9b385fbbee379,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18985,70e4dc29d67f605d0d8e906a83eb4a7a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18986,e66ea2707bc91c0242eef7da975bcf5b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18987,9776fc0b4f8e1de73d18953ef1367dfa,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18988,4aba095eb3eea92b2cc7e73d782e8d51,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18989,c292b94b00051d646cee0d6f286dc444,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18990,04d3700b9c841c9fd74c2fd83754ae6d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18991,a3c3b878a428815d2d3c11eb004da639,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18992,644f11b1fa8656c35bb9fab119daf146,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18993,56bbf8c60a3071af2433ffcd8a10702c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18994,99987599c49a6622eda0e00d5a8c1214,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18995,ec15d3f56b5e63e6fc16faa9a200a02f,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18996,82f36128da060b5c0ada62f578735e2d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18997,418aeb6ee28d3981a9000ae77e824534,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18998,c112f954f32a3be7c773ec27a20783d2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
18999,b270fb34c389d4b2bf224a3168582f6a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19000,617ab3b4e2967671c88254dd34596106,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19001,7f69929e5340b049f01387b24faafb95,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19002,fc6b052980b6d2d85cfa1ef98f341188,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19003,990a8486e25bc7400608cb40f9ea28a3,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19004,45ba4c0929bf76274b97d0bc3adab7a4,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19005,4ca8078209b85bff1866431fe616c434,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19006,c792cb42a2f3e40908818e4969c0fbdd,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19007,8b9aff232e83e6a16b8685cefa99c7d5,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19008,56e562de8896ce0b145754c560841f29,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19009,fcb5876deb0cdef6ffc2d3827434d965,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19010,dcb2ca42065b5e84ddd7951a9bc9da0d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19011,231f07cc697aeb2dd0948e6388c69abf,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19012,76de228794f731acb909a4c6c298f60e,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19013,093cc16c416946c7dea96069d71f49bb,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19014,06a020ebf818986ab514360d6ab8737b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19015,8472f23defd30cb709f8229d22c8f043,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19016,ff64b7e7b6eeac078c5604be13248a3b,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19017,5db479cae1506199b7861171f0dea188,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19018,1176a42b14d0a2a9045cdfe8174205ae,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19019,11c6863ebf55874ded5b43bdabaae5b2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19020,d34a0fc942a0eb1a14eb3c66bac9de2c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19021,f41a833ca222de19d0367887420aecff,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19022,4382ee28454bf0aa938c490dcc8baa20,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19023,11a61a971f4e472b4ca086c852d65507,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19024,e969f973003ea22f83560fc5aadf793a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19025,a9a8be70e8cd49f33c12c770b397d354,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19026,3d6d0e79a3902efe945c455ea2ee2935,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19027,60d36e20b2ff68b7d80bb7d2a0f39fea,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19028,08fd8d54930990cf604b04146385f21f,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19029,90794c95b3e6f599880a7febb5069a79,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19030,98eaf03dce217b6d917a880381d91516,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19031,6a464fdc8d60fa5aee62373fa2edf7bd,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19032,0864b35371273586f5b74590183bb634,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19033,5502255bc33af260c08b5e53358d1311,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19034,f8cf33ead7af28d0d43584bae2d07fd2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19035,b50c32388040b0e413a239d60c0feed8,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19036,81f3f91e36a95574ea8c63eb3168a362,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19037,5e15c210dc7750166bac598a8e6cac15,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19038,d04b4cb10fd66848872d2cd3ae5339d7,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19039,823f976081135d40b3663f5d3d9c1eab,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19040,e29d9136e8efde919453fb6c79a53e21,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19041,bc1f9cc3cefe4fec861971e4bdc5faac,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19042,4efd6674be6c1fdc4ec993b96a2e31cc,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19043,f94e0c0c22e738d9a3c857fc16dd1e45,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19044,9cc219632159dda0d5bc68cc59d59081,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19045,3f013fd25a16df4384d3d44c47cb7f8a,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19046,ca7d77c5658e4c998c19cd4af1cf9ab4,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19047,380278286f3c2c921914d4fde2a6b5d3,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19048,268fa5096837ba7f5b8d07f2d45e10d2,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19049,4c92d36b38a5e78cc794a5c8a5c7feb9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19050,5c6c1fb8ea375f0efda3e9aefe6c3a9e,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19051,9d2bbf59a3728f5a8839b820be448899,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19052,01cc40bf135dfae98a39c6fa204f000c,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19053,a06dc7ebb36955e62ebd36decb06b0c6,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19054,c583bdf57932189a5f0df5096a65c3ed,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19055,b8a7838d32a063dd35a6d436b253de50,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19056,ea5332018c592b53dab98bce79faa045,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19057,e2725f7f2e3d56e0146abd023255e2a8,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19058,52c7d591385fc4947ea30c6baead1122,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19059,c4100e5d227e4785f92b1adef900a22d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19060,363470fc7849c0269784c71abb944fe5,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19061,c439df2c940dcb8c2a0eb960d20f66e9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19062,c45eacf90d202de60ab9ebb8f2d23ee1,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19063,4b260097644be3d592e73225e822b3d5,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19064,65e049773c82152589d503d1c8e08e05,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19065,40c49c87774813fa4b99ae54d0f91465,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19066,ace940052fe097411d198378f2cd9190,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19067,758080957571bed8f5d45988f19aceb9,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19068,8bf671eb73c2b14da7631aa7623edf1d,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19069,132d267c3cb3389a5eb5031ff680a6e3,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19070,954cb3898ee33d74216279fe3e4341c8,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19071,09a82f569a6c105fce9f075990fd1ee8,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19072,f3387edbe02f156da971a21af8a92255,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19073,549470f770fb1140574194bc5dfd47ad,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19074,70f5b32d78d57f9ff12071071d42adc4,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19075,f6bb533c5c516a3a17b203b59ce4e853,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19076,d4983769af3fc56047133531bc8a47a3,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19077,5274c6c808ad0fdde10a7dba18428296,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
19078,403dfa1798a897204897435d7d606310,52c69e3a57331081823331c4e69d3f2e,1970-11-15 00:00:00,2018-11-16,,,1631.0
